Year,LocationName,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,CountyFIPS
2022,17031520300,Disability,Vision disability among adults,%,Crude prevalence,10.6,,,9.8,11.6,5675,4225,POINT (-87.5395629 41.7011139),17031520300,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031150501,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.6,11.0,3823,3064,POINT (-87.7819639 41.9644762),17031150501,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031030200,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.7,,,7.8,9.8,5627,4785,POINT (-87.66523 41.9944414),17031030200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031431302,Health Outcomes,Depression among adults,%,Crude prevalence,19.6,,,17.2,22.2,4351,3170,POINT (-87.5627859 41.7583855),17031431302,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2021,17031290900,Health Outcomes,High blood pressure among adults,%,Crude prevalence,42.0,,,38.5,45.0,3975,2818,POINT (-87.7324567 41.8624103),17031290900,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031410800,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.1,,,7.1,9.2,2993,2642,POINT (-87.5896248 41.7979614),17031410800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031381200,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.3,,,11.8,14.8,2077,1623,POINT (-87.6139992 41.8085114),17031381200,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031100300,Health Outcomes,Obesity among adults,%,Crude prevalence,29.2,,,26.0,32.9,6252,5095,POINT (-87.8042597 41.988733),17031100300,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031030601,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.0,,,8.0,10.1,3293,2913,POINT (-87.6546087 41.9889716),17031030601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031090300,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,71.4,,,68.5,74.1,1314,991,POINT (-87.8163644 41.9991127),17031090300,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2021,17031490500,Health Outcomes,High blood pressure among adults,%,Crude prevalence,39.8,,,36.5,42.7,1995,1663,POINT (-87.6131964 41.7179309),17031490500,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031060200,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,71.9,,,69.2,74.5,2313,1956,POINT (-87.6715175 41.9579036),17031060200,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031220702,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.7,,,7.7,9.8,3653,2947,POINT (-87.7242313 41.9293687),17031220702,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031243200,Disability,Mobility disability among adults,%,Crude prevalence,5.0,,,4.4,5.6,2287,1889,POINT (-87.6696238 41.8924327),17031243200,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031210800,Health Outcomes,Depression among adults,%,Crude prevalence,18.3,,,16.1,20.8,986,843,POINT (-87.6989334 41.9357455),17031210800,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031480300,Disability,Vision disability among adults,%,Crude prevalence,8.8,,,8.1,9.7,1348,1102,POINT (-87.5879725 41.729194),17031480300,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031420600,Health Outcomes,Depression among adults,%,Crude prevalence,19.1,,,16.7,21.7,2524,1768,POINT (-87.6132777 41.7830135),17031420600,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031071400,Health Outcomes,Obesity among adults,%,Crude prevalence,27.6,,,24.4,31.1,4962,4515,POINT (-87.6295259 41.9227255),17031071400,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031063302,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.3,,,7.4,9.3,4577,4303,POINT (-87.639854 41.9347647),17031063302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031140800,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.3,,,9.1,11.6,6486,5247,POINT (-87.7028469 41.9645144),17031140800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031230900,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.4,,,8.4,10.5,5044,4127,POINT (-87.7103505 41.9066918),17031230900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031580300,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.7,,,7.8,9.8,2577,1936,POINT (-87.708934 41.8251876),17031580300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031050700,Disability,Vision disability among adults,%,Crude prevalence,2.2,,,2.0,2.4,1513,1223,POINT (-87.6760595 41.945071),17031050700,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031110501,Health Outcomes,Obesity among adults,%,Crude prevalence,30.4,,,27.0,33.9,4786,3805,POINT (-87.7619249 41.9770023),17031110501,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031160900,Health Outcomes,Depression among adults,%,Crude prevalence,17.9,,,15.7,20.3,2410,1956,POINT (-87.7226082 41.9500821),17031160900,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031140301,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.0,,,16.2,20.1,2693,2060,POINT (-87.7231695 41.9692055),17031140301,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031030703,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,5.9,,,5.3,6.5,3075,2829,POINT (-87.6578708 41.9788749),17031030703,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031420300,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,2.8,,,2.5,3.1,2818,2524,POINT (-87.598697 41.7832241),17031420300,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031221500,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.5,,,8.5,10.7,2909,2495,POINT (-87.6899513 41.9216468),17031221500,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031190100,Disability,Mobility disability among adults,%,Crude prevalence,15.6,,,14.1,17.2,2325,1771,POINT (-87.7443889 41.9352176),17031190100,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031150401,Disability,Mobility disability among adults,%,Crude prevalence,12.3,,,11.0,13.6,4681,3724,POINT (-87.7722648 41.9645676),17031150401,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031301600,Disability,Vision disability among adults,%,Crude prevalence,12.9,,,11.8,13.9,4995,3531,POINT (-87.712252 41.8407572),17031301600,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031292500,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,8.6,,,7.6,9.6,4057,3087,POINT (-87.7322428 41.8551613),17031292500,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031260200,Disability,Mobility disability among adults,%,Crude prevalence,22.6,,,20.6,24.8,1054,775,POINT (-87.7282302 41.8843243),17031260200,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031430800,Disability,Mobility disability among adults,%,Crude prevalence,17.7,,,15.9,19.5,1862,1447,POINT (-87.5712983 41.76075),17031430800,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031610300,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.9,11.3,5410,3800,POINT (-87.6751022 41.8161779),17031610300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031250400,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,46.7,,,43.4,50.0,5789,4527,POINT (-87.7754058 41.912905),17031250400,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031260900,Disability,Mobility disability among adults,%,Crude prevalence,25.8,,,23.5,28.2,1778,1308,POINT (-87.7228141 41.8710297),17031260900,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031430102,Disability,Mobility disability among adults,%,Crude prevalence,19.4,,,17.5,21.4,3104,2578,POINT (-87.5638143 41.7689528),17031430102,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031230300,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.7,,,4.2,5.2,956,677,POINT (-87.7149884 41.9117866),17031230300,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031030604,Health Outcomes,Obesity among adults,%,Crude prevalence,28.8,,,25.5,32.2,3737,3439,POINT (-87.6524546 41.9858707),17031030604,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031491100,Health Outcomes,Obesity among adults,%,Crude prevalence,40.5,,,36.5,44.6,4079,3333,POINT (-87.6376994 41.6997531),17031491100,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031250600,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,7.2,,,6.5,8.0,4203,3336,POINT (-87.7706303 41.9056935),17031250600,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031530501,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,22.3,,,20.2,24.6,4514,3456,POINT (-87.632166 41.674278),17031530501,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031431302,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,15.9,,,11.9,20.6,4351,3170,POINT (-87.5627859 41.7583855),17031431302,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031480400,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.1,,,14.3,18.1,5650,4745,POINT (-87.5756385 41.7284498),17031480400,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031411100,Health Outcomes,Depression among adults,%,Crude prevalence,18.1,,,15.8,20.5,2379,2022,POINT (-87.5897008 41.7904552),17031411100,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031170200,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,14.6,,,12.0,17.5,3812,3043,POINT (-87.7815188 41.9493528),17031170200,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031550100,Health Outcomes,Obesity among adults,%,Crude prevalence,37.7,,,33.7,41.7,7019,5379,POINT (-87.5359785 41.6631813),17031550100,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031390500,Disability,Mobility disability among adults,%,Crude prevalence,9.7,,,8.7,10.9,1666,1334,POINT (-87.5991987 41.8059781),17031390500,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031031100,Health Outcomes,Obesity among adults,%,Crude prevalence,28.3,,,25.1,31.8,4691,4359,POINT (-87.6638662 41.9726684),17031031100,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031281900,Health Outcomes,Depression among adults,%,Crude prevalence,16.1,,,14.1,18.2,7031,6593,POINT (-87.6429236 41.8786346),17031281900,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031071400,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.1,,,8.1,10.2,4962,4515,POINT (-87.6295259 41.9227255),17031071400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031110100,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,65.3,,,62.3,68.2,5568,4526,POINT (-87.7696729 41.9874756),17031110100,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031170100,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.8,,,14.0,17.6,2034,1866,POINT (-87.7948168 41.9558596),17031170100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031430500,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,17.8,,,13.5,22.8,4098,3165,POINT (-87.58127 41.7643139),17031430500,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031600700,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.2,,,7.3,9.2,2591,2111,POINT (-87.660543 41.8407816),17031600700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031460200,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,7.1,,,6.4,7.9,1948,1409,POINT (-87.5470101 41.7413872),17031460200,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031520500,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.6,,,4.9,6.2,4420,3374,POINT (-87.5308719 41.6931158),17031520500,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031170400,Health Outcomes,Depression among adults,%,Crude prevalence,18.4,,,16.2,20.8,4141,3371,POINT (-87.8127107 41.9489081),17031170400,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031220901,Health Outcomes,Depression among adults,%,Crude prevalence,20.1,,,17.8,22.6,2903,2213,POINT (-87.7212483 41.9191816),17031220901,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031251100,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,7.8,,,7.0,8.6,4468,3331,POINT (-87.7520112 41.8986248),17031251100,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031590600,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.7,,,7.8,9.8,3477,2696,POINT (-87.6729244 41.8268332),17031590600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031150700,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.3,,,11.8,14.9,4429,3470,POINT (-87.761958 41.9495915),17031150700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2021,17031081900,Health Outcomes,High blood pressure among adults,%,Crude prevalence,22.8,,,20.3,25.1,1325,1163,POINT (-87.641487 41.89799),17031081900,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031381500,Disability,Mobility disability among adults,%,Crude prevalence,28.8,,,26.4,31.3,667,545,POINT (-87.6228619 41.8101927),17031381500,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031020602,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,13.1,,,10.4,15.8,4662,3496,POINT (-87.6936373 42.0013156),17031020602,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031061100,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,1.6,,,1.4,1.8,1367,1235,POINT (-87.6568035 41.9491398),17031061100,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031050800,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,3.4,,,3.0,3.8,1406,1019,POINT (-87.6809279 41.9450095),17031050800,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031110300,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.0,,,4.4,5.6,5348,4286,POINT (-87.7832349 41.9752907),17031110300,HLTHOUT,COPD,CrdPrv,COPD,17031
2021,17031150502,Health Outcomes,High blood pressure among adults,%,Crude prevalence,27.2,,,24.3,29.8,4239,3352,POINT (-87.7818414 41.9567784),17031150502,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031251100,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.9,,,21.5,26.4,4468,3331,POINT (-87.7520112 41.8986248),17031251100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031440800,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,25.0,,,22.4,27.7,1620,1259,POINT (-87.603328 41.7317114),17031440800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031031800,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,2.9,,,2.6,3.3,1910,1623,POINT (-87.6706209 41.9670114),17031031800,HLTHOUT,COPD,CrdPrv,COPD,17031
2021,17031560800,Health Outcomes,High blood pressure among adults,%,Crude prevalence,27.2,,,24.3,29.7,5682,4390,POINT (-87.7721659 41.7962056),17031560800,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031530400,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,18.2,,,16.3,20.2,2059,1585,POINT (-87.6515267 41.6740397),17031530400,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031070700,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.2,,,7.3,9.2,3699,2948,POINT (-87.6741038 41.9306521),17031070700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031271200,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,6.1,,,5.5,6.8,1172,842,POINT (-87.7035621 41.8773597),17031271200,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031100100,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.8,,,7.8,12.0,5538,4447,POINT (-87.7830136 41.989584),17031100100,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031242100,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,7.2,,,5.5,10.1,3976,3523,POINT (-87.6698375 41.8996698),17031242100,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031320102,Health Outcomes,Current asthma among adults,%,Crude prevalence,7.9,,,7.0,8.9,4846,4598,POINT (-87.6241944 41.8851249),17031320102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031170700,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,6.8,,,6.1,7.6,3068,2430,POINT (-87.822164 41.9414866),17031170700,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031050500,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,76.4,,,73.9,78.8,5117,3782,POINT (-87.6835073 41.9504474),17031050500,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031550100,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.9,,,14.1,17.8,7019,5379,POINT (-87.5359785 41.6631813),17031550100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031222200,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.1,,,7.2,9.1,2156,1726,POINT (-87.6838262 41.9159095),17031222200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2021,17031110502,Health Outcomes,High blood pressure among adults,%,Crude prevalence,25.8,,,22.9,28.3,3220,2667,POINT (-87.7598523 41.9702865),17031110502,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031300500,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,6.2,,,5.6,6.9,3243,2301,POINT (-87.7219393 41.8474251),17031300500,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031030200,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,3.6,,,3.2,4.0,5627,4785,POINT (-87.66523 41.9944414),17031030200,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031260300,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,30.0,,,27.2,32.9,1528,1147,POINT (-87.7331362 41.8842766),17031260300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031280100,Health Outcomes,Obesity among adults,%,Crude prevalence,24.0,,,21.0,27.1,7421,7033,POINT (-87.6434977 41.885452),17031280100,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031430900,Health Outcomes,Depression among adults,%,Crude prevalence,15.6,,,13.7,17.9,1797,1413,POINT (-87.5811851 41.760641),17031430900,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031020701,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.3,,,9.1,11.6,1879,1489,POINT (-87.7036897 41.9868915),17031020701,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031381400,Health Outcomes,Obesity among adults,%,Crude prevalence,48.3,,,44.0,52.7,1796,1339,POINT (-87.6214298 41.8076202),17031381400,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031243100,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,2.1,,,1.8,2.3,2249,1808,POINT (-87.6745068 41.8923546),17031243100,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031440202,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.5,,,11.2,14.0,3525,2943,POINT (-87.609762 41.7409599),17031440202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031282700,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,59.2,,,56.0,62.3,2558,2085,POINT (-87.6886812 41.8713668),17031282700,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2021,17031071500,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,23.1,,,20.7,25.6,6282,5737,POINT (-87.6250923 41.9142415),17031071500,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031242900,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,3.4,,,3.0,3.8,1962,1619,POINT (-87.6842896 41.8921955),17031242900,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031200300,Disability,Vision disability among adults,%,Crude prevalence,7.3,,,6.6,7.9,2015,1572,POINT (-87.7341264 41.9234806),17031200300,DISABLT,VISION,CrdPrv,Vision Disability,17031
2021,17031070200,Health Outcomes,High blood pressure among adults,%,Crude prevalence,16.3,,,14.3,18.1,4200,3684,POINT (-87.646293 41.9290777),17031070200,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031350400,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,5.7,,,5.1,6.4,1512,952,POINT (-87.6283695 41.8419291),17031350400,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031081100,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.0,,,8.0,10.1,4187,3951,POINT (-87.6291049 41.9002211),17031081100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2021,17031570100,Health Outcomes,High blood pressure among adults,%,Crude prevalence,28.4,,,25.5,31.0,1316,1010,POINT (-87.7189132 41.8162003),17031570100,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031281900,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,1.5,,,1.3,1.6,7031,6593,POINT (-87.6429236 41.8786346),17031281900,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031380600,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,13.6,,,10.6,17.2,3947,2896,POINT (-87.6229356 41.820151),17031380600,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2021,17031062900,Health Outcomes,High blood pressure among adults,%,Crude prevalence,13.0,,,11.3,14.5,4125,3635,POINT (-87.6564113 41.936237),17031062900,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031190900,Disability,Vision disability among adults,%,Crude prevalence,7.4,,,6.8,8.1,1927,1518,POINT (-87.7441048 41.9279225),17031190900,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031231200,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,6.9,,,6.2,7.7,5983,4450,POINT (-87.7213153 41.8990614),17031231200,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031242200,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,3.7,,,3.2,4.3,4082,3635,POINT (-87.6747188 41.8995893),17031242200,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2021,17031560200,Health Outcomes,High blood pressure among adults,%,Crude prevalence,41.4,,,38.2,44.2,1710,1293,POINT (-87.7478273 41.8113309),17031560200,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031251800,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,7.9,,,7.0,8.7,5101,3737,POINT (-87.7478885 41.8841436),17031251800,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031421200,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,12.2,,,10.9,13.5,1405,1104,POINT (-87.6089474 41.7706621),17031421200,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031220300,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.3,,,7.4,9.3,2207,1925,POINT (-87.6950863 41.9284647),17031220300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031040401,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.0,,,8.8,11.2,3129,2493,POINT (-87.6860816 41.9720667),17031040401,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2021,17031411100,Health Outcomes,High blood pressure among adults,%,Crude prevalence,20.8,,,18.5,22.8,2379,2022,POINT (-87.5897008 41.7904552),17031411100,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031351400,Disability,Vision disability among adults,%,Crude prevalence,13.1,,,12.1,14.2,1392,1100,POINT (-87.6240909 41.8274019),17031351400,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031060400,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,2.1,,,1.9,2.4,3709,2860,POINT (-87.6665364 41.9506731),17031060400,HLTHOUT,COPD,CrdPrv,COPD,17031
2021,17031210601,Health Outcomes,High blood pressure among adults,%,Crude prevalence,22.5,,,20.0,24.9,2717,2249,POINT (-87.712214 41.9376356),17031210601,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031190300,Disability,Vision disability among adults,%,Crude prevalence,7.7,,,7.0,8.4,5738,4514,POINT (-87.7614635 41.9349864),17031190300,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031170200,Disability,Vision disability among adults,%,Crude prevalence,4.7,,,4.3,5.1,3812,3043,POINT (-87.7815188 41.9493528),17031170200,DISABLT,VISION,CrdPrv,Vision Disability,17031
2021,17031160300,Health Outcomes,High blood pressure among adults,%,Crude prevalence,24.4,,,21.6,26.9,3769,3232,POINT (-87.7308958 41.9572681),17031160300,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031491300,Disability,Vision disability among adults,%,Crude prevalence,13.0,,,11.9,14.1,2023,1548,POINT (-87.6278036 41.6888969),17031491300,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031480500,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,8.0,,,7.3,8.9,2986,2405,POINT (-87.5590911 41.7276001),17031480500,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031030603,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,3.6,,,3.2,4.0,2045,1861,POINT (-87.6583979 41.9854762),17031030603,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031410200,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.7,,,5.9,7.5,1165,1063,POINT (-87.5942651 41.8016709),17031410200,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
